objectid,filename,youtubeid,title,date,date is approximate?,description,subject,location,degree-latitude,degree-longitude,format,latitude,longitude
SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0031,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0031.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0032,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0032.avi,,,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221
SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0002,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0002.avi,,,,,,,Salmo-Priest Critical Habitat;SnowyTop South Basin,,,video/avi,48.983664,-116.999382
SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0004,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0004.avi,,,,,,,Salmo-Priest Critical Habitat;SnowyTop South Basin,,,video/avi,48.983664,-116.999382
SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0006,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0006.avi,,,,,,,Salmo-Priest Critical Habitat;SnowyTop South Basin,,,video/avi,48.983664,-116.999382
SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0008,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0008.avi,,,,,,,Salmo-Priest Critical Habitat;SnowyTop South Basin,,,video/avi,48.983664,-116.999382
SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0010,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0010.avi,,,,,,,Salmo-Priest Critical Habitat;SnowyTop South Basin,,,video/avi,48.983664,-116.999382
SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0012,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0012.avi,,,,,,,Salmo-Priest Critical Habitat;SnowyTop South Basin,,,video/avi,48.983664,-116.999382
SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0014,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0014.avi,,,,,,,Salmo-Priest Critical Habitat;SnowyTop South Basin,,,video/avi,48.983664,-116.999382
SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0016,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0016.avi,,,,,,,Salmo-Priest Critical Habitat;SnowyTop South Basin,,,video/avi,48.983664,-116.999382
SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0018,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0018.avi,,,,,,,Salmo-Priest Critical Habitat;SnowyTop South Basin,,,video/avi,48.983664,-116.999382
SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0020,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0020.avi,,,,,,,Salmo-Priest Critical Habitat;SnowyTop South Basin,,,video/avi,48.983664,-116.999382
SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0022,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0022.avi,,,,,,,Salmo-Priest Critical Habitat;SnowyTop South Basin,,,video/avi,48.983664,-116.999382
SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0024,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0024.avi,,,,,,,Salmo-Priest Critical Habitat;SnowyTop South Basin,,,video/avi,48.983664,-116.999382
SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0026,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0026.avi,,,,,,,Salmo-Priest Critical Habitat;SnowyTop South Basin,,,video/avi,48.983664,-116.999382
SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0028,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0028.avi,,,,,,,Salmo-Priest Critical Habitat;SnowyTop South Basin,,,video/avi,48.983664,-116.999382
SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0030,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0030.avi,,,,,,,Salmo-Priest Critical Habitat;SnowyTop South Basin,,,video/avi,48.983664,-116.999382
SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0032,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0032.avi,,,,,,,Salmo-Priest Critical Habitat;SnowyTop South Basin,,,video/avi,48.983664,-116.999382
SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0034,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0034.avi,,,,,,,Salmo-Priest Critical Habitat;SnowyTop South Basin,,,video/avi,48.983664,-116.999382
SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0036,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0036.avi,,,,,,,Salmo-Priest Critical Habitat;SnowyTop South Basin,,,video/avi,48.983664,-116.999382
SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0038,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0038.avi,,,,,,,Salmo-Priest Critical Habitat;SnowyTop South Basin,,,video/avi,48.983664,-116.999382
